Burger,Fries,Cola,Shake,Chicken Nuggets,Salad,Ice Cream,Coffee,Tea,Smoothie,Onion Rings,Cheese Sticks,Pasta,Soup,Grilled Sandwich,Wrap,Muffin,Donut,Brownie,Water,Transaction_ID
0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,2944
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2945
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2946
0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2947
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2948
1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,2949
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,2950
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,2951
0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2952
0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2953
1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2954
0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,2955
0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2956
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2957
0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,2958
1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2959
1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,2960
0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,2961
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2962
1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2963
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2964
0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2965
0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,2966
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2967
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2968
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2969
0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2970
0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,2971
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,2972
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2973
0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2974
0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,2975
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2976
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,2977
1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2978
1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,2979
0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2980
0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,2981
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2982
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2983
0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,2984
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2985
1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,2986
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2987
1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2988
1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,2989
1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,2990
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2991
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,2992
1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,2993
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2994
0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,2995
0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2996
0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2997
0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2998
0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2999
1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,3000
1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3001
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3002
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,3003
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3004
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3005
1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,3006
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3007
0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,3008
0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,3009
1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,3010
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,3011
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3012
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3013
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3014
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3015
0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,3016
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3017
0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,3018
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3019
0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3020
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,3021
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3022
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3023
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3024
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3025
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,3026
0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,3027
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3028
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3029
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,3030
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3031
0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3032
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3033
0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3034
0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,3035
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3036
0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,3037
0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,3038
0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,3039
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3040
0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,3041
1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,3042
0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3043
1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,3044
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,3045
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3046
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3047
0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,3048
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3049
0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,3050
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,3051
1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,3052
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3053
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3054
0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,3055
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,3056
1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,3057
0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,3058
0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,3059
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3060
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3061
0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,3062
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,3063
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3064
0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,3065
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3066
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3067
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3068
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3069
0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3070
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3071
1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,3072
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3073
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,3074
0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,3075
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3076
0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,3077
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,3078
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3079
1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,3080
1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3081
0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,3082
1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,3083
0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,3084
1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,3085
0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,3086
0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,3087
1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3088
0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,3089
1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,3090
1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3091
0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3092
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093
1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,3094
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3095
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,3096
0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3097
0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,3098
1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,3099
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3100
1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,3101
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,3102
0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3103
0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,3104
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3105
1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,3106
0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,3107
0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,3108
1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,3109
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3110
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,3111
0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,3112
0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,3113
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3114
0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3115
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3116
1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,3117
1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,3118
0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,3119
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120
0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,3121
0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,3122
0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,3123
1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,3124
1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,3125
0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,3126
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,3127
1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,3128
1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3129
1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,3130
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,3131
0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,3132
0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3133
1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,3134
0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,3135
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,3136
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3137
1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3138
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3139
0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,3140
1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,3141
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3142
1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3143
0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,3144
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3145
0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3146
0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,3147
0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,3148
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,3149
0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3150
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3151
0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3152
0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,3153
0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,3154
1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,3155
0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,3156
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3157
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3158
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,3159
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3160
0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,3161
1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,3162
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3163
0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,3164
0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3165
1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,3166
1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3167
0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,3168
0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3169
1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,3170
0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3171
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3172
0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,3173
0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,3174
0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,3175
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3176
1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,3177
0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3178
1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3179
1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,3180
0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3181
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,3182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3183
0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,3184
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,3185
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3186
0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,3187
0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3188
0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,3189
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,3190
0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,3191
0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3192
0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,3193
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3194
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3195
0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3196
1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,3197
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3198
0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,3199
0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,3200
0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,3201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3202
0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,3203
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3204
0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,3205
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3206
1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,3207
0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,3208
0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,3209
0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,3210
0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3211
1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3212
0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,3213
0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,3214
0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,3215
0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3216
1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,3217
0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,3218
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3219
0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3220
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3221
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3222
0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3223
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3224
0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,3225
1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,3226
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3227
0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,3228
1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,3229
0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,3230
0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,3231
0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,3232
0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,3233
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3234
1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,3235
1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3236
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3237
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,3238
0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,3239
0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3240
1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3241
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3242
0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,3243
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3244
0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,3245
0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,3246
0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,3247
0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,3248
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3249
1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3250
0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,3251
0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,3252
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3253
0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3254
0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3255
0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,3256
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3257
0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,3258
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,3259
1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,3260
0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,3261
0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,3262
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3263
1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,3264
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3265
